Country Name,Country Code,Series Name,Series Code,2014 [YR2014]
Liberia,LBR,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Liberia,LBR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,54.94628143
Liberia,LBR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,64.91605377
Liberia,LBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.00973129
Liberia,LBR,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.92687
Liberia,LBR,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,13.97025013
Liberia,LBR,Progression to secondary school (%),SE.SEC.PROG.ZS,79.3803
Liberia,LBR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,77.34702
Liberia,LBR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,81.0853
Liberia,LBR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10.5
Liberia,LBR,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,6.49346
Liberia,LBR,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,5.63348
Liberia,LBR,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,6.03705
Liberia,LBR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Liberia,LBR,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,21.8
Liberia,LBR,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,14.1
Liberia,LBR,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,160.0813446
Liberia,LBR,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,160.2920837
Liberia,LBR,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,159.8786316
Liberia,LBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.42249298
Liberia,LBR,"School enrollment, primary (% net)",SE.PRM.NENR,38.38889
Liberia,LBR,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,93.06523895
Liberia,LBR,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,37.33524
Liberia,LBR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.6296768
Liberia,LBR,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,39.40625
Liberia,LBR,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,35.00001144
Liberia,LBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,38.57373047
Liberia,LBR,"School enrollment, secondary (% net)",SE.SEC.NENR,16.961
Liberia,LBR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,33.57566071
Liberia,LBR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,15.34193
Liberia,LBR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,43.45399857
Liberia,LBR,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,18.54192
Liberia,LBR,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,59.98062134
Liberia,LBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Liberia,LBR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Liberia,LBR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
Liberia,LBR,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
Liberia,LBR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,43.00246
Liberia,LBR,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,4.62801981
Liberia,LBR,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Liberia,LBR,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,..
Liberia,LBR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,63.8190104
Liberia,LBR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.109906
Liberia,LBR,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..
Liberia,LBR,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Liberia,LBR,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,60.43490982
Liberia,LBR,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,62.24489975
Liberia,LBR,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,60.34321976
Liberia,LBR,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Liberia,LBR,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Liberia,LBR,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Liberia,LBR,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,56.38850021
Liberia,LBR,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,62.8951683
Liberia,LBR,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,55.33189011
Liberia,LBR,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,54.63470078
Liberia,LBR,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,57.43146133
Liberia,LBR,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,54.49898148
Liberia,LBR,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Liberia,LBR,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Liberia,LBR,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Liberia,LBR,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,37
Liberia,LBR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,74
Liberia,LBR,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..
Liberia,LBR,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..
Liberia,LBR,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,0
Liberia,LBR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Liberia,LBR,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..
Liberia,LBR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.6
Madagascar,MDG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Madagascar,MDG,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Madagascar,MDG,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Madagascar,MDG,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Madagascar,MDG,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Madagascar,MDG,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Madagascar,MDG,Age dependency ratio (% of working-age population),SP.POP.DPND,81.28703134
Madagascar,MDG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.101880452
Madagascar,MDG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,76.18515089
Madagascar,MDG,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..
Madagascar,MDG,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..
Madagascar,MDG,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,3
Madagascar,MDG,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,5
Madagascar,MDG,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..
Madagascar,MDG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..
Madagascar,MDG,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..
Madagascar,MDG,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Madagascar,MDG,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,..
Madagascar,MDG,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Madagascar,MDG,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Madagascar,MDG,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Madagascar,MDG,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,..
Madagascar,MDG,Completeness of birth registration (%),SP.REG.BRTH.ZS,..
Madagascar,MDG,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..
Madagascar,MDG,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..
Madagascar,MDG,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..
Madagascar,MDG,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..
Madagascar,MDG,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..
Madagascar,MDG,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..
Madagascar,MDG,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..
Madagascar,MDG,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
Madagascar,MDG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..
Madagascar,MDG,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,..
Madagascar,MDG,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Madagascar,MDG,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Madagascar,MDG,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Madagascar,MDG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.42833662
Madagascar,MDG,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..
Madagascar,MDG,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..
Madagascar,MDG,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..
Madagascar,MDG,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..
Madagascar,MDG,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,39.47626495
Madagascar,MDG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.748142
Madagascar,MDG,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,13.92415047
Madagascar,MDG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.37761307
Madagascar,MDG,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Madagascar,MDG,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Madagascar,MDG,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Madagascar,MDG,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Madagascar,MDG,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Madagascar,MDG,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Madagascar,MDG,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Madagascar,MDG,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Madagascar,MDG,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Madagascar,MDG,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Madagascar,MDG,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
Madagascar,MDG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..
Madagascar,MDG,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..
Madagascar,MDG,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..
Madagascar,MDG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,25.14612389
Madagascar,MDG,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..
Madagascar,MDG,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.381230116
Madagascar,MDG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.96677017
Madagascar,MDG,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Madagascar,MDG,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Madagascar,MDG,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Madagascar,MDG,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,183.25005
Madagascar,MDG,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,180.83666
Madagascar,MDG,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,182.0348
Madagascar,MDG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.637364473
Madagascar,MDG,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.064470162
Madagascar,MDG,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,2.472509519
Madagascar,MDG,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,4.920746894
Madagascar,MDG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,68
Madagascar,MDG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,68
Madagascar,MDG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,66
Madagascar,MDG,Income share held by fourth 20%,SI.DST.04TH.20,..
Madagascar,MDG,Income share held by highest 10%,SI.DST.10TH.10,..
Madagascar,MDG,Income share held by highest 20%,SI.DST.05TH.20,..
Madagascar,MDG,Income share held by lowest 10%,SI.DST.FRST.10,..
Madagascar,MDG,Income share held by lowest 20%,SI.DST.FRST.20,..
Madagascar,MDG,Income share held by second 20%,SI.DST.02ND.20,..
Madagascar,MDG,Income share held by third 20%,SI.DST.03RD.20,..
Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.7
Madagascar,MDG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.766501734
Madagascar,MDG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Madagascar,MDG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Madagascar,MDG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Madagascar,MDG,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Madagascar,MDG,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Madagascar,MDG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Madagascar,MDG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,17.247932
Madagascar,MDG,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,36.68302155
Madagascar,MDG,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,37.23413086
Madagascar,MDG,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,36.95840836
Madagascar,MDG,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,27.1
Madagascar,MDG,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,26.4
Madagascar,MDG,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,27.9
Madagascar,MDG,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Madagascar,MDG,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..
Madagascar,MDG,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..
Madagascar,MDG,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..
Madagascar,MDG,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..
Madagascar,MDG,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Madagascar,MDG,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Madagascar,MDG,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Madagascar,MDG,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,78
Madagascar,MDG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,28.38359261
Madagascar,MDG,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Madagascar,MDG,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Madagascar,MDG,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Madagascar,MDG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,41.59262362
Madagascar,MDG,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,52.02085314
Madagascar,MDG,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,21.82386139
Madagascar,MDG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,47.99556388
Madagascar,MDG,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,32.49807305
Madagascar,MDG,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,77.37410898
Madagascar,MDG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,9.939330136
Madagascar,MDG,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,6.723756592
Madagascar,MDG,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,16.03508289
Madagascar,MDG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,16.6580363
Madagascar,MDG,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,8.538541285
Madagascar,MDG,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,32.05013772
Madagascar,MDG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,8.410305357
Madagascar,MDG,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,6.33738024
Madagascar,MDG,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,12.33994305
Madagascar,MDG,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,25.35728299
Madagascar,MDG,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,17.97197107
Madagascar,MDG,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,39.3575958
Madagascar,MDG,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,43.67583847
Madagascar,MDG,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,41.47108078
Madagascar,MDG,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,42.57313919
Madagascar,MDG,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,43.67583847
Madagascar,MDG,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,41.47108078
Madagascar,MDG,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,42.57313919
Madagascar,MDG,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,15.18451364
Madagascar,MDG,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,15.63545584
Madagascar,MDG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.02459969
Madagascar,MDG,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,41.59592441
Madagascar,MDG,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,42.45588686
Madagascar,MDG,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.84972224
Madagascar,MDG,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.12523594
Madagascar,MDG,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.56168852
Madagascar,MDG,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.69519508
Madagascar,MDG,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,11.11689149
Madagascar,MDG,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,11.14385665
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.16114362
Madagascar,MDG,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,55.36607746
Madagascar,MDG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.95495457
Madagascar,MDG,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.186429928
Madagascar,MDG,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.194999271
Madagascar,MDG,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.590448045
Madagascar,MDG,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.629679679
Madagascar,MDG,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.441884399
Madagascar,MDG,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.502283206
Madagascar,MDG,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.509418646
Madagascar,MDG,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.545024805
Madagascar,MDG,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.545341593
Madagascar,MDG,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.4976798
Madagascar,MDG,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.698894078
Madagascar,MDG,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.602503171
Madagascar,MDG,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.016884492
Madagascar,MDG,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.873348508
Madagascar,MDG,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.42404582
Madagascar,MDG,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.275194888
Madagascar,MDG,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.835838966
Madagascar,MDG,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.690384597
Madagascar,MDG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.814256685
Madagascar,MDG,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.037998136
Madagascar,MDG,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.589158567
Madagascar,MDG,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.192608162
Madagascar,MDG,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.032232771
Madagascar,MDG,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.856142211
Madagascar,MDG,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.707298478
Madagascar,MDG,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.557119592
Madagascar,MDG,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.467977499
Madagascar,MDG,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.432128171
Madagascar,MDG,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.381649819
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2.701012271
Madagascar,MDG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.15372471
Madagascar,MDG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.84627529
Madagascar,MDG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..
Madagascar,MDG,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..
