Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Eritrea,ERI,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..
Eritrea,ERI,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
Eritrea,ERI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..
Eritrea,ERI,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,..
Eritrea,ERI,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Eritrea,ERI,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Eritrea,ERI,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Eritrea,ERI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Eritrea,ERI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.45335484
Eritrea,ERI,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..
Eritrea,ERI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..
Eritrea,ERI,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..
Eritrea,ERI,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..
Eritrea,ERI,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,16.62710762
Eritrea,ERI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.74046415
Eritrea,ERI,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.35410714
Eritrea,ERI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,42.14125824
Eritrea,ERI,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Eritrea,ERI,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Eritrea,ERI,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Eritrea,ERI,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Eritrea,ERI,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Eritrea,ERI,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Eritrea,ERI,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Eritrea,ERI,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Eritrea,ERI,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Eritrea,ERI,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Eritrea,ERI,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Eritrea,ERI,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Eritrea,ERI,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
Eritrea,ERI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..
Eritrea,ERI,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..
Eritrea,ERI,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..
Eritrea,ERI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,41.23163223
Eritrea,ERI,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..
Eritrea,ERI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..
Eritrea,ERI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Eritrea,ERI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..
Eritrea,ERI,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Eritrea,ERI,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Eritrea,ERI,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Eritrea,ERI,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,64.57817
Eritrea,ERI,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,73.60173
Eritrea,ERI,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,69.18464
Eritrea,ERI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..
Eritrea,ERI,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Eritrea,ERI,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,..
Eritrea,ERI,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,..
Eritrea,ERI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95
Eritrea,ERI,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,95
Eritrea,ERI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Eritrea,ERI,Income share held by fourth 20%,SI.DST.04TH.20,..
Eritrea,ERI,Income share held by highest 10%,SI.DST.10TH.10,..
Eritrea,ERI,Income share held by highest 20%,SI.DST.05TH.20,..
Eritrea,ERI,Income share held by lowest 10%,SI.DST.FRST.10,..
Eritrea,ERI,Income share held by lowest 20%,SI.DST.FRST.20,..
Eritrea,ERI,Income share held by second 20%,SI.DST.02ND.20,..
Eritrea,ERI,Income share held by third 20%,SI.DST.03RD.20,..
Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.083733116
Eritrea,ERI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.433549589
Eritrea,ERI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Eritrea,ERI,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Eritrea,ERI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Eritrea,ERI,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Eritrea,ERI,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Eritrea,ERI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Eritrea,ERI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Eritrea,ERI,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,51.1475296
Eritrea,ERI,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,53.63560867
Eritrea,ERI,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,52.41188812
Eritrea,ERI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,28.1
Eritrea,ERI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,25.1
Eritrea,ERI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,31.4
Eritrea,ERI,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Eritrea,ERI,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..
Eritrea,ERI,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..
Eritrea,ERI,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..
Eritrea,ERI,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..
Eritrea,ERI,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,29.57451
Eritrea,ERI,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,29.14258
Eritrea,ERI,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,29.98869
Eritrea,ERI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,94
Eritrea,ERI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,42.14125824
Eritrea,ERI,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,21.33133
Eritrea,ERI,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,19.03948
Eritrea,ERI,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,23.22813
Eritrea,ERI,People practicing open defecation (% of population),SH.STA.ODFC.ZS,67.35015798
Eritrea,ERI,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,88.65
Eritrea,ERI,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,32.9
Eritrea,ERI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,51.46509353
Eritrea,ERI,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,27.80157647
Eritrea,ERI,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,89.73822453
Eritrea,ERI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,11.83791285
Eritrea,ERI,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,5.55922596
Eritrea,ERI,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,21.99299713
Eritrea,ERI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..
Eritrea,ERI,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..
Eritrea,ERI,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..
Eritrea,ERI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Eritrea,ERI,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,..
Eritrea,ERI,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,..
Eritrea,ERI,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..
Eritrea,ERI,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..
Eritrea,ERI,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..
Eritrea,ERI,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Eritrea,ERI,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Eritrea,ERI,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Eritrea,ERI,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Eritrea,ERI,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Eritrea,ERI,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Eritrea,ERI,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,..
Eritrea,ERI,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,..
Eritrea,ERI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Eritrea,ERI,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,..
Eritrea,ERI,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,..
Eritrea,ERI,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,..
Eritrea,ERI,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,..
Eritrea,ERI,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,..
Eritrea,ERI,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,..
Eritrea,ERI,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,..
Eritrea,ERI,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,..
Eritrea,ERI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Eritrea,ERI,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,..
Eritrea,ERI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,..
Eritrea,ERI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,..
Eritrea,ERI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,..
Eritrea,ERI,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,..
Eritrea,ERI,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,..
Eritrea,ERI,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,..
Eritrea,ERI,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,..
Eritrea,ERI,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,..
Eritrea,ERI,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Eritrea,ERI,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,..
Eritrea,ERI,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,..
Eritrea,ERI,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,..
Eritrea,ERI,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,..
Eritrea,ERI,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,..
Eritrea,ERI,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,..
Eritrea,ERI,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,..
Eritrea,ERI,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,..
Eritrea,ERI,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,..
Eritrea,ERI,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,..
Eritrea,ERI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..
Eritrea,ERI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,..
Eritrea,ERI,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,..
Eritrea,ERI,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,..
Eritrea,ERI,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,..
Eritrea,ERI,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,..
Eritrea,ERI,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,..
Eritrea,ERI,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,..
Eritrea,ERI,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,..
Eritrea,ERI,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,..
Eritrea,ERI,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,..
Eritrea,ERI,Population growth (annual %),SP.POP.GROW,..
Eritrea,ERI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,..
Eritrea,ERI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,..
Eritrea,ERI,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..
Eritrea,ERI,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..
Eritrea,ERI,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..
Eritrea,ERI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Eritrea,ERI,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..
Eritrea,ERI,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..
Eritrea,ERI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Eritrea,ERI,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..
Eritrea,ERI,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,48.6
Eritrea,ERI,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,35.9
Eritrea,ERI,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,41
Eritrea,ERI,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,36.3
Eritrea,ERI,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,8.7
Eritrea,ERI,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,0.3
Eritrea,ERI,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,17
Eritrea,ERI,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Eritrea,ERI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Eritrea,ERI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7
Eritrea,ERI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..
Eritrea,ERI,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,1.7
Eritrea,ERI,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
Eritrea,ERI,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
Eritrea,ERI,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
Eritrea,ERI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..
Eritrea,ERI,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
Eritrea,ERI,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
Eritrea,ERI,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
Eritrea,ERI,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
Eritrea,ERI,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,50.4
Eritrea,ERI,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
Eritrea,ERI,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
Eritrea,ERI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..
Eritrea,ERI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Eritrea,ERI,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
Eritrea,ERI,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
Eritrea,ERI,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
Eritrea,ERI,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
Eritrea,ERI,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Eritrea,ERI,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,58.45610809
Eritrea,ERI,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,67.06075287
Eritrea,ERI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.84111023
Eritrea,ERI,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.28428
Eritrea,ERI,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,35.96932983
Eritrea,ERI,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Eritrea,ERI,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Eritrea,ERI,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Eritrea,ERI,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Eritrea,ERI,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,5.45407
Eritrea,ERI,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,6.52205
Eritrea,ERI,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,6.03842
Eritrea,ERI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Eritrea,ERI,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,..
Eritrea,ERI,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,..
Eritrea,ERI,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,19.54463005
Eritrea,ERI,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,19.3472805
Eritrea,ERI,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,19.73365021
Eritrea,ERI,"School enrollment, primary (% gross)",SE.PRM.ENRR,76.16100311
Eritrea,ERI,"School enrollment, primary (% net)",SE.PRM.NENR,59.76386
Eritrea,ERI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,70.39865875
Eritrea,ERI,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,56.84125
Eritrea,ERI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,81.69535065
Eritrea,ERI,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,62.57085
Eritrea,ERI,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,9.890130043
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,51.82041931
Eritrea,ERI,"School enrollment, secondary (% net)",SE.SEC.NENR,42.78074
Eritrea,ERI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,47.51116943
Eritrea,ERI,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,39.88844
Eritrea,ERI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,56.00196075
Eritrea,ERI,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,45.58732
Eritrea,ERI,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,7.163780212
Eritrea,ERI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.476500034
Eritrea,ERI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.736880064
Eritrea,ERI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,4.204020023
Eritrea,ERI,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.14428
Eritrea,ERI,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,45.15268
Eritrea,ERI,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,20.64220047
Eritrea,ERI,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,46.46983
Eritrea,ERI,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,..
Eritrea,ERI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,66.1813904
Eritrea,ERI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,56.9237326
Eritrea,ERI,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..
Eritrea,ERI,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,10.49822044
Eritrea,ERI,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Eritrea,ERI,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Eritrea,ERI,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Eritrea,ERI,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,41.82691956
Eritrea,ERI,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,42.17206955
Eritrea,ERI,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,28.94737053
Eritrea,ERI,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..
Eritrea,ERI,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
Eritrea,ERI,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Eritrea,ERI,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Eritrea,ERI,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Eritrea,ERI,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Eritrea,ERI,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Eritrea,ERI,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Eritrea,ERI,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Eritrea,ERI,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,61
Eritrea,ERI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,90
Eritrea,ERI,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..
Eritrea,ERI,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..
Eritrea,ERI,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,51
